pose,punto,ang optimo,ang medido medio
downdog,"(24, 26, 28)",174,172
downdog,"(24, 12, 14)",169,178
downdog,"(12, 14, 16)",166,167
downdog,"(12, 24, 26)",56,51
downdog,"(24, 26, 28)",174,173
downdog,"(24, 12, 14)",169,178
downdog,"(12, 14, 16)",166,167
downdog,"(12, 24, 26)",56,51
downdog,"(24, 26, 28)",174,173
downdog,"(24, 12, 14)",169,179
downdog,"(12, 14, 16)",166,168
downdog,"(12, 24, 26)",56,51
downdog,"(24, 26, 28)",174,172
downdog,"(24, 12, 14)",169,178
downdog,"(12, 14, 16)",166,168
downdog,"(12, 24, 26)",56,52
downdog,"(24, 26, 28)",174,173
